profile pic,username_length,bio_description_length,external_URL,is_private,posts_count,followers_count,following_count,fake_or_real,followers_following_ratio
0,4.0,10,1,0,0,14,586,1,0.023850085
0,1.0,2,0,0,0,53,59,1,0.883333333
1,23.0,1,0,1,227,1035,520,0,1.986564299
1,23.0,11,0,1,17,316,1165,1,0.271012007
1,24.0,4,0,1,12,70,67,0,1.029411765
1,2.0,8,0,0,0,17,42,1,0.395348837
1,1.0,3,0,1,316,1100,1873,0,0.586979723
1,18.0,8,0,0,76,1188,365,0,3.245901639
1,1.0,2,1,1,18,416,394,0,1.053164557
0,21.0,5,0,0,0,0,8,1,0.0
1,19.0,8,0,1,39,401,371,1,1.077956989
0,4.0,4,0,0,38,201,975,1,0.205942623
0,22.0,8,0,0,0,30,47,1,0.625
0,22.0,4,1,0,0,29,47,1,0.604166667
1,18.0,6,0,0,3,1,80,1,0.012345679
1,1.0,1,1,1,35,34,222,1,0.152466368
1,15.0,3,0,0,33,1075,75,0,14.14473684
1,24.0,3,0,1,15,442,405,0,1.088669951
0,24.0,10,0,0,0,4,24,1,0.16
1,1.0,9,0,0,28,59,55,0,1.053571429
0,2.0,5,0,0,2,14,58,1,0.237288136
1,19.0,1,0,1,153,2437,407,0,5.973039216
1,4.0,4,0,1,64,722,261,0,2.755725191
1,22.0,4,0,0,209,5406,589,0,9.162711864
0,16.0,2,0,0,0,10,1,1,5.0
0,22.0,4,1,0,0,0,37,1,0.0
0,20.0,3,0,0,14,4,215,1,0.018518519
0,4.0,1,0,0,0,19,44,1,0.422222222
0,19.0,2,0,0,0,15,1,1,7.5
0,2.0,8,0,1,0,50,33,1,1.470588235
0,1.0,8,0,1,0,37,63,1,0.578125
0,19.0,4,0,0,133,8,290,1,0.027491409
1,15.0,3,0,0,12,108,97,0,1.102040816
1,22.0,7,0,1,8,171,85,0,1.988372093
0,20.0,1,0,0,7,126,876,1,0.143671608
1,1.0,2,1,0,14,414,374,0,1.104
0,15.0,4,0,0,0,15,1,1,7.5
1,1.0,3,1,0,923,892,519,0,1.715384615
1,17.0,8,0,0,45,1185,625,0,1.892971246
1,23.0,5,0,0,0,88,43,0,2.0
1,2.0,5,1,0,0,75,26,1,2.777777778
1,2.0,11,1,0,131,1662,1065,0,1.559099437
1,2.0,6,0,0,93,1027,984,0,1.042639594
0,21.0,3,0,0,0,85,638,1,0.133020344
0,24.0,9,0,0,0,31,88,1,0.348314607
0,15.0,7,0,0,0,53,29,1,1.766666667
0,2.0,1,0,0,0,31,46,1,0.659574468
0,16.0,1,0,1,1,56,30,1,1.806451613
0,1.0,6,1,1,3,90,340,1,0.263929619
0,3.0,5,0,1,0,22,7,1,2.75
1,4.0,2,0,0,100,792,670,0,1.180327869
1,23.0,3,1,0,289,35,104,1,0.333333333
1,4.0,7,0,0,2,5,39,1,0.125
1,22.0,11,0,1,10,191,217,0,0.876146789
0,23.0,3,0,0,0,0,1,1,0.0
1,24.0,6,1,0,4,377,259,0,1.45
0,23.0,9,1,1,0,39,40,1,0.951219512
0,21.0,4,0,0,0,62,30,1,2.0
1,3.0,10,0,0,16,84,721,1,0.11634349
0,4.0,9,0,0,3,124,135,1,0.911764706
1,3.0,3,0,1,242,624,525,0,1.186311787
1,4.0,8,0,0,198,370,183,0,2.010869565
1,4.0,6,1,0,161,4817,538,0,8.936920223
0,23.0,4,0,1,0,0,828,1,0.0
1,2.0,7,1,1,98,4328,418,0,10.32935561
1,22.0,9,0,0,224,2612,474,0,5.498947368
0,21.0,4,0,0,13,145,847,1,0.170990566
0,21.0,11,0,0,1,48,11,1,4.0
1,18.0,6,0,0,13,239,1304,1,0.183141762
1,2.0,1,0,1,7,162,311,0,0.519230769
0,20.0,6,1,1,0,23,26,1,0.851851852
1,24.0,7,0,0,314,9240,660,0,13.97881997
0,15.0,7,0,0,25,214,1534,1,0.139413681
1,22.0,3,1,1,59,609,430,0,1.412993039
1,3.0,6,0,0,171,300,207,0,1.442307692
1,19.0,8,0,0,396,881,375,0,2.343085106
1,20.0,8,0,0,230,2284,130,0,17.4351145
1,2.0,2,0,0,53,67,63,1,1.046875
0,1.0,9,0,0,0,2,0,1,2.0
0,1.0,3,0,0,0,0,177,1,0.0
1,3.0,10,0,0,2983,791191,232,0,3395.669528
0,24.0,10,1,1,1,46,82,1,0.554216867
0,16.0,7,0,0,0,16,0,1,16.0
1,21.0,5,0,0,97,719,1421,0,0.505625879
1,1.0,7,1,0,72,138,95,0,1.4375
0,15.0,8,0,1,6,148,314,1,0.46984127
1,20.0,8,0,0,328,634,719,0,0.880555556
1,1.0,11,0,0,15,454,412,0,1.099273608
0,21.0,7,0,0,0,10,31,1,0.3125
0,2.0,3,0,0,0,319,2610,1,0.122175412
1,4.0,3,0,0,840,26149,6208,0,4.211467225
1,1.0,1,0,0,0,40,232,1,0.17167382
0,1.0,7,0,1,0,5,56,1,0.087719298
0,4.0,2,0,0,0,2,10,1,0.181818182
0,3.0,3,1,0,0,17,48,1,0.346938776
1,16.0,2,0,0,21,561,597,0,0.93812709
1,4.0,10,0,0,33,36,217,1,0.165137615
1,2.0,2,0,0,0,16,17,1,0.888888889
0,18.0,5,0,1,0,20,13,1,1.428571429
1,18.0,5,0,0,31,162,226,0,0.713656388
1,4.0,3,0,1,298,17416,419,0,41.46666667
1,1.0,7,0,0,70,43805,570,0,76.71628722
1,23.0,2,0,1,120,272,250,0,1.083665339
1,4.0,4,1,1,10,167,387,0,0.430412371
1,16.0,6,0,1,72,3536,179,0,19.64444444
0,2.0,11,1,0,0,8,3,1,2.0
0,3.0,5,1,0,0,1,11,1,0.083333333
1,4.0,4,0,0,97,1806,427,0,4.219626168
1,3.0,2,0,0,2,13,37,1,0.342105263
0,21.0,7,0,0,7,98,333,1,0.293413174
1,1.0,11,0,1,28,162,216,0,0.746543779
1,1.0,2,0,0,80,962,598,0,1.606010017
1,4.0,4,0,1,544,105467,255,0,411.9804688
1,3.0,4,1,0,0,0,8,1,0.0
0,4.0,2,0,0,0,18,49,1,0.36
1,2.0,8,0,0,157,2413,349,0,6.894285714
0,3.0,8,0,0,0,18,44,1,0.4
0,4.0,2,0,1,0,15,23,1,0.625
0,1.0,4,0,1,7,34,725,1,0.046831956
1,18.0,1,0,0,7389,890969,11,0,74247.41667
1,2.0,10,0,0,7,187,308,0,0.605177994
1,2.0,6,0,0,13,46,93,0,0.489361702
1,4.0,10,0,0,758,716,1167,0,0.613013699
0,4.0,1,0,0,0,39,152,1,0.254901961
0,4.0,8,1,0,0,48,1,1,24.0
1,2.0,10,0,0,5,266,324,0,0.818461538
0,3.0,6,0,0,120,270,1107,1,0.24368231
0,23.0,5,0,0,0,47,7,1,5.875
1,3.0,9,0,0,23,654,289,0,2.255172414
1,21.0,7,1,1,1,23,27,1,0.821428571
1,23.0,10,0,0,3,358,289,0,1.234482759
0,22.0,10,0,0,0,34,26,1,1.259259259
0,4.0,1,0,0,0,46,84,1,0.541176471
1,3.0,11,0,0,93,781,674,0,1.157037037
1,2.0,2,0,0,57,104,178,0,0.581005587
0,18.0,1,0,1,1,53,303,1,0.174342105
1,24.0,7,0,0,383,2576,631,0,4.075949367
1,18.0,6,0,0,44,1791,634,0,2.820472441
0,1.0,11,0,0,0,2,49,1,0.04
0,16.0,1,0,0,0,11,1,1,5.5
1,21.0,10,1,0,52,604,431,0,1.398148148
1,2.0,1,1,0,240,425,917,0,0.462962963
1,3.0,11,0,0,299,998,554,0,1.798198198
0,18.0,11,0,0,0,49,58,1,0.830508475
1,16.0,6,0,0,68,11333,143,0,78.70138889
1,22.0,1,1,0,0,75,26,1,2.777777778
1,20.0,2,0,1,21,361,2150,1,0.167828917
1,3.0,11,0,1,125,922,1116,0,0.825425246
1,18.0,9,0,1,816,28856,6180,0,4.668500243
0,24.0,9,0,1,1,34,36,1,0.918918919
0,15.0,1,0,0,2,38,19,1,1.9
1,19.0,6,0,0,42,230,230,0,0.995670996
1,16.0,2,0,0,85,1353,459,0,2.941304348
0,4.0,1,1,0,0,54,418,1,0.128878282
1,16.0,7,0,0,4,104,113,0,0.912280702
1,1.0,9,1,1,142,1494,994,0,1.501507538
1,22.0,11,0,0,10,124,101,0,1.215686275
1,2.0,3,0,0,99,1187,899,0,1.318888889
0,2.0,9,0,0,24,214,1534,1,0.139413681
0,18.0,10,0,1,65,204,1074,1,0.189767442
0,3.0,1,0,0,18,207,804,1,0.257142857
1,1.0,3,0,0,24,167,208,0,0.799043062
0,2.0,1,0,1,0,6,14,1,0.4
0,3.0,7,0,1,1,48,11,1,4.0
0,22.0,10,1,0,2,15,56,1,0.263157895
1,4.0,4,0,0,7,94,127,0,0.734375
0,1.0,6,0,1,0,50,47,1,1.041666667
1,24.0,6,0,1,53,706,671,0,1.050595238
1,20.0,4,0,0,22,179,170,0,1.046783626
0,1.0,5,0,0,0,18,16,1,1.058823529
1,3.0,5,0,1,90,780,665,0,1.171171171
1,20.0,2,1,0,73,119,111,0,1.0625
1,2.0,5,0,0,13,63,695,1,0.090517241
0,2.0,5,0,0,0,55,128,1,0.426356589
0,16.0,5,1,1,4,110,98,1,1.111111111
1,18.0,9,1,0,88,391,1211,0,0.322607261
0,21.0,11,0,0,0,56,31,1,1.75
0,21.0,6,0,1,18,5,47,1,0.104166667
1,19.0,11,0,0,66,721,678,0,1.06185567
0,4.0,5,0,0,0,47,6,1,6.714285714
1,4.0,1,0,0,122,670,353,0,1.892655367
0,3.0,5,0,0,1,19,52,1,0.358490566
0,2.0,4,0,1,0,34,41,1,0.80952381
0,2.0,5,0,0,89,166,780,1,0.212548015
0,1.0,10,1,1,0,49,2,1,16.33333333
1,2.0,10,0,0,19,417,395,0,1.053030303
0,1.0,1,0,0,1,63,342,1,0.183673469
1,1.0,10,0,0,4,119,288,0,0.411764706
0,15.0,10,1,0,0,1,2,1,0.333333333
1,19.0,5,0,0,19,359,485,0,0.738683128
0,23.0,1,0,0,0,21,42,1,0.488372093
0,23.0,2,1,0,0,24,7,1,3.0
0,15.0,1,0,0,0,2,10,1,0.181818182
0,1.0,4,1,1,0,49,1,1,24.5
1,3.0,3,0,0,108,496,550,0,0.900181488
0,20.0,9,0,0,0,48,45,1,1.043478261
1,3.0,3,0,1,7,353,170,0,2.064327485
0,16.0,9,0,1,0,0,35,1,0.0
1,18.0,1,0,0,9,259,342,0,0.755102041
1,21.0,2,1,1,99,970,557,0,1.738351254
1,20.0,10,0,1,48,1162,2770,0,0.419343197
1,17.0,3,0,0,75,2553,1071,0,2.381529851
1,1.0,11,0,0,0,9,59,1,0.15
1,19.0,4,0,0,80,966,603,0,1.599337748
1,4.0,5,0,1,2,26,49,0,0.52
1,1.0,10,1,0,81,1358,127,0,10.609375
1,1.0,7,0,0,126,87,399,0,0.2175
1,17.0,6,0,1,420,752,3549,0,0.211830986
0,21.0,7,0,1,0,19,16,1,1.117647059
1,3.0,7,1,0,336,696,431,0,1.611111111
0,24.0,11,0,1,0,47,80,1,0.580246914
0,3.0,6,0,1,0,15,48,1,0.306122449
1,1.0,9,0,1,59,1539,615,0,2.498376623
0,3.0,7,0,0,0,1,60,1,0.016393443
1,2.0,10,0,0,80,194,51,0,3.730769231
1,2.0,9,0,1,0,42,221,1,0.189189189
0,2.0,10,1,1,0,0,128,1,0.0
0,1.0,7,0,0,0,138,318,1,0.432601881
1,16.0,2,0,0,68,1946,2763,0,0.704052098
1,19.0,6,0,0,7,62,163,1,0.37804878
0,22.0,10,0,1,0,25,26,1,0.925925926
0,4.0,5,0,0,0,57,339,1,0.167647059
0,23.0,7,0,0,0,6,13,1,0.428571429
0,1.0,7,0,1,2,1,80,1,0.012345679
0,19.0,7,0,0,3,213,434,1,0.489655172
0,1.0,11,0,1,0,0,1,1,0.0
0,20.0,9,0,1,0,1,0,1,1.0
0,2.0,4,0,1,11,206,927,1,0.221982759
0,17.0,9,0,0,0,40,236,1,0.168776371
1,2.0,5,0,0,9,75,118,0,0.630252101
1,23.0,1,0,1,7,158,143,0,1.097222222
1,24.0,7,1,0,267,14677,792,0,18.50819672
1,21.0,4,0,0,62,868,3099,0,0.28
1,3.0,9,0,0,1220,726,1226,0,0.591687042
0,15.0,3,0,0,0,43,44,1,0.955555556
0,17.0,5,1,0,0,5,17,1,0.277777778
1,23.0,1,1,0,68,1007,977,0,1.029652352
0,4.0,3,0,0,0,34,66,1,0.507462687
1,2.0,11,0,1,7,141,1364,1,0.103296703
0,18.0,10,0,0,0,340,2645,1,0.128495843
1,3.0,2,0,0,463,117457,154,0,757.7870968
1,1.0,10,0,1,6,239,2371,1,0.100758853
0,4.0,3,0,0,4,7,82,1,0.084337349
0,16.0,10,0,1,0,14,23,1,0.583333333
1,19.0,4,0,1,519,367433,408,0,898.3691932
0,4.0,10,0,1,0,4,20,1,0.19047619
1,22.0,1,0,0,48,696,678,0,1.025036819
1,2.0,5,0,0,71,1512,596,0,2.532663317
1,2.0,6,0,0,84,1010,987,0,1.022267206
1,24.0,3,0,1,24,47,75,0,0.618421053
1,17.0,3,1,0,9,300,365,0,0.819672131
1,1.0,2,0,1,74,1063,3668,1,0.289724721
0,4.0,6,0,1,0,16,25,1,0.615384615
1,19.0,7,0,0,12,313,376,0,0.830238727
0,17.0,6,0,1,0,50,13,1,3.571428571
0,24.0,11,0,0,56,284,304,1,0.931147541
1,24.0,11,0,1,192,1864,2709,0,0.687822878
1,4.0,7,0,0,11,134,306,1,0.436482085
0,23.0,10,0,1,0,54,45,1,1.173913043
1,19.0,2,0,0,254,1469,659,0,2.225757576
1,22.0,7,0,1,71,894,72,0,12.24657534
0,19.0,8,0,0,0,15,0,1,15.0
1,20.0,3,1,1,119,1660,7500,0,0.221303826
1,2.0,10,1,0,75,759,658,0,1.151745068
1,22.0,7,1,1,680,433,640,0,0.67550702
1,3.0,1,0,0,573,765,424,0,1.8
1,4.0,7,0,1,145,781,529,0,1.473584906
0,19.0,1,1,0,0,46,2,1,15.33333333
0,21.0,5,0,1,0,19,219,1,0.086363636
1,3.0,4,0,0,314,415,403,0,1.027227723
1,23.0,3,0,1,16,175,375,0,0.465425532
1,22.0,4,1,0,390,158105,37,0,4160.657895
0,2.0,2,0,1,7,138,299,1,0.46
0,1.0,1,0,0,4,45,13,1,3.214285714
1,19.0,6,1,1,9,0,23,1,0.0
0,1.0,8,1,0,0,2,27,1,0.071428571
1,1.0,6,0,0,5,406,408,0,0.992665037
0,3.0,3,0,0,49,311,1253,1,0.24800638
0,2.0,10,0,1,3,43,123,1,0.346774194
0,19.0,2,0,0,0,15,56,1,0.263157895
1,17.0,9,0,0,8,144,177,0,0.808988764
1,17.0,7,1,0,6,257,338,0,0.758112094
1,24.0,5,0,0,282,7821,592,0,13.18887015
0,20.0,5,0,0,0,134,109,1,1.218181818
1,3.0,1,0,1,551,2453,949,0,2.582105263
1,23.0,6,0,0,352,687160,208,0,3287.84689
0,16.0,4,0,0,19,68,677,1,0.100294985
0,17.0,1,0,0,1,20,748,1,0.02670227
1,4.0,4,0,0,14,225,254,0,0.882352941
1,4.0,11,0,0,122,799,696,0,1.146341463
1,3.0,1,0,0,2,65,161,1,0.401234568
1,23.0,2,0,0,0,83,39,0,2.075
0,2.0,8,0,1,7,46,45,1,1.0
0,3.0,1,0,0,0,24,49,1,0.48
1,21.0,10,1,0,26,129,199,0,0.645
1,4.0,6,0,1,5,110,113,0,0.964912281
1,2.0,1,0,1,3,33,34,0,0.942857143
1,1.0,9,1,0,269,1797,464,0,3.864516129
1,1.0,10,0,0,10,303,364,0,0.830136986
0,4.0,10,0,0,0,2,30,1,0.064516129
0,2.0,11,0,0,0,55,44,1,1.222222222
1,3.0,9,0,0,8,216,305,0,0.705882353
1,1.0,11,0,0,15,99,128,0,0.76744186
0,1.0,4,0,0,0,21,44,1,0.466666667
1,2.0,5,0,0,441,18166,450,0,40.27937916
1,1.0,8,1,1,366,10515,671,0,15.64732143
1,3.0,10,0,0,6,321,334,0,0.958208955
0,4.0,5,0,0,1,90,414,1,0.21686747
1,1.0,10,1,0,6733,870405,23,0,36266.875
0,2.0,1,1,0,3,11,40,1,0.268292683
1,20.0,1,1,0,86,855,136,0,6.240875912
1,4.0,5,0,1,83,1061,3044,0,0.348440066
1,1.0,11,0,0,506,325219,62,0,5162.206349
1,2.0,2,0,0,302,642,710,0,0.902953586
1,20.0,10,0,0,19,60,100,0,0.594059406
1,16.0,7,0,1,75,668,294,0,2.26440678
1,2.0,9,0,0,53,537,655,0,0.818597561
0,21.0,6,1,1,9,66,89,1,0.733333333
1,23.0,4,1,1,84,547,487,0,1.120901639
0,21.0,4,0,1,0,1,30,1,0.032258065
1,16.0,11,0,1,90,23,258,1,0.088803089
1,19.0,3,1,0,94,523,696,0,0.75035868
1,3.0,2,1,1,20,543,641,0,0.845794393
1,18.0,11,0,0,148,15338538,61,0,247395.7742
0,4.0,9,0,1,0,11,3,1,2.75
1,20.0,10,1,0,10,648,431,1,1.5
0,2.0,7,1,0,4,224,440,1,0.507936508
1,24.0,6,0,0,217,858,2761,0,0.310644461
1,16.0,9,0,0,12,499,441,0,1.128959276
1,1.0,6,0,1,0,5,120,1,0.041322314
1,23.0,6,0,1,25,168,242,0,0.691358025
1,1.0,4,0,1,81,1488,578,0,2.569948187
1,19.0,8,0,0,1,65,161,1,0.401234568
1,22.0,2,0,0,56,481,670,0,0.716840537
1,21.0,9,0,1,56,11,50,1,0.215686275
0,20.0,3,0,0,0,66,754,1,0.087417219
0,3.0,9,1,1,0,118,178,1,0.659217877
0,20.0,4,0,0,66,108,173,1,0.620689655
0,2.0,5,0,0,0,5,56,1,0.087719298
0,1.0,7,1,0,6,86,102,1,0.834951456
1,24.0,7,1,1,14,360,2376,1,0.151451409
0,3.0,1,0,0,6,59,86,1,0.67816092
0,2.0,7,0,1,0,10,2,1,3.333333333
1,3.0,2,0,1,12,301,370,0,0.811320755
0,21.0,9,0,1,2,279,441,1,0.631221719
0,1.0,1,0,0,0,0,0,1,0.0
1,20.0,11,1,0,93,925,1167,0,0.791952055
1,3.0,6,0,1,0,9,59,1,0.15
0,19.0,4,0,0,8,158,429,1,0.36744186
1,4.0,2,0,0,60,694,647,0,1.070987654
0,22.0,5,0,1,0,49,22,1,2.130434783
1,4.0,6,0,0,12,173,373,0,0.462566845
1,21.0,8,0,1,1,2,55,1,0.035714286
1,16.0,10,1,0,46,11205,3672,0,3.050639804
0,24.0,8,1,0,0,5,16,1,0.294117647
0,24.0,4,0,0,5,18,61,1,0.290322581
1,23.0,6,0,1,57,290,551,0,0.525362319
0,4.0,5,0,1,0,37,4,1,7.4
1,18.0,10,0,0,5,135,175,0,0.767045455
0,3.0,8,1,0,0,51,17,1,2.833333333
0,2.0,6,0,0,0,74,26,1,2.740740741
1,3.0,11,0,0,26,380,1932,1,0.196585618
1,4.0,8,0,0,58,502,512,0,0.978557505
1,2.0,1,1,0,26,774,520,0,1.485604607
0,2.0,4,0,1,0,58,30,1,1.870967742
1,3.0,9,0,0,18,110,337,1,0.325443787
0,22.0,9,0,0,2,41,125,1,0.325396825
1,4.0,10,0,0,57,99,177,0,0.556179775
0,1.0,2,0,0,2,253,451,1,0.559734513
0,17.0,4,0,0,0,6,20,1,0.285714286
0,23.0,1,0,0,0,38,67,1,0.558823529
1,2.0,7,0,1,0,28,231,1,0.120689655
1,21.0,1,0,0,17,11,57,1,0.189655172
1,21.0,10,0,1,7,144,119,0,1.2
0,20.0,1,0,0,0,0,33,1,0.0
0,4.0,10,0,0,0,9,18,1,0.473684211
1,2.0,10,0,0,10,196,209,0,0.933333333
0,1.0,2,0,0,0,18,0,1,18.0
0,23.0,9,0,1,5,131,246,1,0.530364372
0,15.0,4,1,0,0,10,0,1,10.0
1,20.0,8,0,0,12,158,100,0,1.564356436
1,24.0,8,0,1,284,2726,521,0,5.222222222
1,15.0,3,1,1,376,8516,399,0,21.29
1,17.0,11,0,0,221,5275,661,0,7.968277946
0,24.0,2,0,1,9,82,468,1,0.174840085
1,16.0,5,0,0,10,60,49,1,1.2
1,4.0,4,0,0,278,343,424,0,0.807058824
0,22.0,2,0,1,0,40,87,1,0.454545455
1,2.0,3,1,0,8,1211,614,0,1.969105691
1,22.0,1,1,0,4,18,106,1,0.168224299
1,21.0,9,0,0,112,508,575,0,0.881944444
0,18.0,7,0,0,0,2,0,1,2.0
1,3.0,1,0,0,8,216,305,0,0.705882353
1,20.0,3,0,0,30,206,317,1,0.647798742
0,1.0,6,0,0,5,124,248,1,0.497991968
0,1.0,4,0,0,17,24,39,1,0.6
0,2.0,8,0,0,1,3,81,1,0.036585366
0,3.0,1,1,0,1,39,64,1,0.6
1,3.0,5,0,0,17,65,46,0,1.382978723
1,19.0,5,0,1,8,34,87,0,0.386363636
1,3.0,9,0,1,174,1581,1117,0,1.414132379
1,17.0,4,1,0,109,847,3902,1,0.217012554
1,3.0,1,0,0,51,728,281,0,2.581560284
1,23.0,10,0,0,58,2556,1074,0,2.377674419
0,24.0,7,0,0,0,56,29,1,1.866666667
0,2.0,1,0,0,0,0,9,1,0.0
1,24.0,11,1,0,100,520,1078,0,0.481927711
0,4.0,7,0,0,3,4,25,1,0.153846154
0,20.0,4,0,1,0,24,48,1,0.489795918
0,19.0,11,0,0,19,165,633,1,0.260252366
0,2.0,5,0,0,0,0,34,1,0.0
0,20.0,1,0,0,0,46,9,1,4.6
1,15.0,2,0,0,57,6940,281,0,24.60992908
1,17.0,11,0,0,641,9927,1234,0,8.03805668
1,1.0,10,1,0,7,105,108,0,0.963302752
1,22.0,5,1,1,576,427,573,0,0.743902439
1,3.0,5,0,0,9,305,396,0,0.768261965
1,4.0,7,1,1,115,5639,368,0,15.28184282
0,3.0,2,0,0,0,28,26,1,1.037037037
1,2.0,10,0,0,40,333,530,0,0.627118644
1,4.0,8,0,1,121,486,1082,0,0.448753463
1,22.0,8,0,0,52,297,554,0,0.535135135
1,24.0,1,0,1,111,834,4118,1,0.202476329
1,21.0,11,1,1,96,394,318,0,1.235109718
1,19.0,7,1,0,88,1152,615,0,1.87012987
0,2.0,9,0,0,1,16,23,1,0.666666667
1,20.0,7,0,0,11,116,473,0,0.244725738
1,17.0,2,1,0,167,1084,1034,0,1.047342995
0,21.0,6,0,0,14,226,323,0,0.697530864
1,22.0,5,0,1,21,702,2607,1,0.269171779
1,1.0,1,0,1,282,359,433,0,0.82718894
0,20.0,11,1,0,0,21,12,1,1.615384615
0,17.0,7,0,0,0,22,46,1,0.468085106
1,1.0,5,0,0,26,3393,3356,0,1.010723861
1,4.0,2,0,1,62,295,998,1,0.295295295
1,19.0,3,0,0,11,312,376,0,0.827586207
1,21.0,7,0,0,0,11,77,1,0.141025641
0,3.0,8,1,0,0,16,23,1,0.666666667
1,1.0,11,0,0,32,695,1055,0,0.658143939
1,24.0,8,0,0,109,974,2048,0,0.475353831
1,3.0,2,1,0,64,430,1283,0,0.334890966
0,16.0,4,0,0,27,212,344,0,0.614492754
1,22.0,11,0,1,11,120,99,0,1.2
0,23.0,1,0,1,0,0,36,1,0.0
1,2.0,4,1,1,26,439,2177,1,0.201561065
1,23.0,7,0,0,289,948,579,0,1.634482759
1,15.0,7,0,1,14,411,382,0,1.07310705
1,20.0,6,1,1,35,336,302,0,1.108910891
1,22.0,5,0,0,144,410,267,0,1.529850746
1,16.0,9,0,0,486,65347,350,0,186.1737892
1,16.0,4,0,0,104,497,998,0,0.497497497
0,2.0,5,0,0,0,15,4,1,3.0
1,17.0,4,0,1,59,613,1011,0,0.605731225
1,15.0,11,1,0,14,178,245,0,0.723577236
1,20.0,6,0,0,37,88,169,1,0.517647059
1,17.0,6,0,0,9,35,87,0,0.397727273
0,3.0,7,0,0,1,39,178,1,0.217877095
1,23.0,10,0,0,28,205,333,0,0.613772455
0,18.0,6,1,0,0,43,4,1,8.6
0,15.0,9,0,1,8,306,1375,1,0.222383721
0,2.0,7,0,1,0,18,48,1,0.367346939
0,24.0,9,0,0,0,174,847,1,0.205188679
1,20.0,7,0,0,39,1164,1125,0,1.03374778
1,16.0,7,0,0,0,64,161,1,0.395061728
1,3.0,4,1,1,1484,1026,825,0,1.242130751
0,2.0,7,0,1,0,0,8,1,0.0
0,16.0,5,0,0,0,90,69,1,1.285714286
1,2.0,2,0,0,8,224,241,0,0.925619835
0,20.0,6,0,0,0,14,568,1,0.024604569
0,1.0,2,0,1,6,903,521,1,1.729885057
0,16.0,1,0,0,0,49,29,1,1.633333333
1,3.0,9,0,0,25,363,481,0,0.753112033
1,16.0,7,1,0,7,247,336,0,0.732937685
1,15.0,2,0,1,107,18,282,1,0.06360424
0,3.0,1,0,0,1,19,52,1,0.358490566
0,24.0,4,0,1,0,12,0,1,12.0
0,2.0,5,1,0,25,197,833,1,0.236211031
1,3.0,8,0,1,196,3256,723,0,4.497237569
0,1.0,9,0,1,0,0,228,1,0.0
0,23.0,2,0,1,1,55,305,1,0.179738562
1,3.0,5,0,0,12,303,373,0,0.810160428
1,16.0,9,0,0,50,970,952,0,1.017838405
0,3.0,11,1,0,0,26,46,1,0.553191489
1,1.0,4,0,0,7,94,127,0,0.734375
0,3.0,11,0,0,8,4,215,1,0.018518519
1,1.0,10,0,0,221,5283,651,0,8.102760736
1,20.0,6,0,0,15,574,577,0,0.993079585
1,17.0,9,0,0,170,1568,1834,0,0.854495913
1,4.0,6,1,0,95,1456,555,0,2.618705036
0,15.0,11,0,0,0,45,91,1,0.489130435
1,18.0,8,0,1,27,260,310,0,0.836012862
1,15.0,2,0,0,49,194,396,0,0.488664987
0,21.0,4,0,0,3,169,161,1,1.043209877
1,20.0,3,1,1,145,422,272,0,1.545787546
1,4.0,10,1,0,75,87,163,0,0.530487805
1,20.0,3,0,0,23,45,80,0,0.555555556
1,1.0,10,1,0,1021,928,545,0,1.6996337
1,17.0,7,0,0,33,90,763,1,0.117801047
0,18.0,11,0,0,0,5,84,1,0.058823529
1,3.0,10,0,1,3,189,177,0,1.061797753
1,3.0,5,0,1,23,698,608,0,1.146141215
0,24.0,7,0,0,0,21,45,1,0.456521739
1,2.0,5,0,0,223,3670,1101,0,3.33030853
1,23.0,5,0,0,103,538,643,0,0.835403727
1,20.0,3,0,0,36,164,252,0,0.648221344
1,17.0,3,0,1,11,107,97,0,1.091836735
0,15.0,2,0,0,0,14,559,1,0.025
1,24.0,3,0,0,16,456,413,0,1.101449275
1,4.0,4,0,1,108,199,37,0,5.236842105
1,20.0,5,0,0,679,414,651,0,0.634969325
0,1.0,1,0,1,0,5,15,1,0.3125
1,19.0,11,0,1,1,1,9,1,0.1
1,17.0,7,1,0,344,669987,150,0,4437.0
1,21.0,8,1,1,7,193,196,0,0.979695431
1,17.0,10,0,0,136,5536,435,0,12.69724771
1,20.0,10,0,1,95,786,668,0,1.174887892
1,15.0,4,0,0,0,192,64,0,2.953846154
1,2.0,6,1,1,15,77,107,0,0.712962963
1,24.0,9,0,1,474,2020,2726,0,0.740740741
1,2.0,7,0,0,0,53,421,1,0.125592417
0,2.0,7,0,0,0,5,15,1,0.3125
1,18.0,4,0,0,150,9943,1060,0,9.371347785
0,20.0,4,0,0,0,31,44,1,0.688888889
0,16.0,6,0,0,0,39,151,1,0.256578947
1,16.0,10,0,0,363,1235,2130,0,0.579540122
0,4.0,8,1,1,54,638,1021,0,0.624266145
1,1.0,3,0,0,3,22,37,1,0.578947368
1,2.0,11,0,0,12,158,99,0,1.58
1,2.0,5,1,0,569,2446,1028,0,2.377065112
0,18.0,9,0,1,0,0,31,1,0.0
1,16.0,9,0,0,14,163,189,0,0.857894737
0,4.0,11,0,0,0,18,0,1,18.0
0,4.0,6,0,0,0,0,72,1,0.0
0,4.0,7,1,0,0,4,9,1,0.4
1,4.0,1,0,0,40,3743,254,0,14.67843137
1,17.0,2,0,0,176,972,75,0,12.78947368
1,16.0,6,0,0,2,74,167,1,0.44047619
